time,seconds_elapsed,z,y,x
1772650345694999300,0.131999267578125,0.01038440316915512,0.016034740954637527,0.023364907130599022
1772650345714753500,0.15175341796875,0.00916270911693573,0.004275931045413017,0.00992626789957285
1772650345734507800,0.1715078125,0.0030542362947016954,-0.010537114925682545,-0.005344913341104984
1772650345744384800,0.181384765625,-0.0018325417768210173,-0.012369656935334206,-0.0035123717971146107
1772650345754262000,0.191261962890625,-0.004734066314995289,-0.015423892997205257,-0.0015271181473508477
1772650345764139000,0.201138916015625,-0.0012216945178806782,-0.013591351918876171,-0.00030542362947016954
1772650345774016300,0.211016357421875,0.004275931045413017,-0.009315420873463154,-0.0035123717971146107
1772650345783893200,0.220893310546875,0.005955760832875967,-0.007024743594229221,-0.010231691412627697
1772650345793770200,0.230770263671875,0.010231691412627697,-0.00030542362947016954,-0.012064233422279358
1772650345803647500,0.2406474609375,0.005344913341104984,-0.008857285603880882,-0.014507622458040714
1772650345813524500,0.2505244140625,0.0010689827613532543,-0.008857285603880882,-0.016340164467692375
1772650345823401700,0.260401611328125,0.0016798300202935934,-0.00519220158457756,-0.01817270554602146
1772650345833278700,0.27027880859375,0.0021379655227065086,0.002748812548816204,-0.016492875292897224
1772650345843156000,0.280156005859375,-0.00030542362947016954,0.007788302376866341,-0.009620844386518002
1772650345853033000,0.290032958984375,-0.004428642801940441,0.004734066314995289,-0.005955760832875967
1772650345862910200,0.29991015625,-0.0068720318377017975,0.004123218823224306,-0.005344913341104984
1772650345872787200,0.309787109375,-0.0050394898280501366,0.009009997360408306,-0.007788302376866341
1772650345882664400,0.31966455078125,-0.00030542362947016954,0.010689826682209969,-0.012216945178806782
1772650345892541400,0.32954150390625,0.003970507066696882,0.009468132629990578,-0.016492875292897224
1772650345902418400,0.33941845703125,0.0068720318377017975,0.010689826682209969,-0.025655584409832954
1772650345912295700,0.349295654296875,0.00259610079228878,0.019241688773036003,-0.01832541823387146
1772650345922172700,0.359172607421875,-0.00030542362947016954,0.018019994720816612,-0.014660334214568138
1772650345932050000,0.3690498046875,0.00030542362947016954,0.01695101149380207,-0.010995250195264816
1772650345941927000,0.378927001953125,-0.003359660040587187,0.007177455350756645,-0.009620844386518002
1772650345951804200,0.38880419921875,-0.00992626789957285,0.0004581354442052543,-0.0065666078589856625
1772650345961681200,0.39868115234375,-0.012980503961443901,0.0022906772792339325,-0.0035123717971146107
1772650345971558400,0.408558349609375,-0.013438640162348747,-0.00015271181473508477,-0.0010689827613532543
1772650345981435400,0.418435302734375,-0.011606098152697086,-0.004428642801940441,-0.0029015245381742716
1772650345991312400,0.4283125,-0.007482878863811493,0.0016798300202935934,-0.0022906772792339325
1772650346001189600,0.438189697265625,-0.006719320081174374,-0.007482878863811493,-0.005955760832875967
1772650346011066600,0.448066650390625,-0.014049487188458443,-0.018019994720816612,-0.01252236869186163
1772650346020944000,0.45794384765625,-0.013438640162348747,-0.008857285603880882,-0.011453386396169662
1772650346030820900,0.46782080078125,-0.01038440316915512,-0.010078979656100273,-0.011453386396169662
1772650346040698000,0.477697998046875,-0.008093725889921188,-0.008246437646448612,-0.011453386396169662
1772650346050575000,0.4875751953125,-0.007482878863811493,-0.0015271181473508477,-0.01572931744158268
1772650346060452400,0.497452392578125,-0.0068720318377017975,-0.0021379655227065086,-0.017561858519911766
1772650346070329300,0.507329345703125,-0.005650337319821119,-0.00030542362947016954,-0.017561858519911766
1772650346080206300,0.517206298828125,-0.00992626789957285,-0.00519220158457756,-0.01572931744158268
1772650346090083600,0.52708349609375,-0.013438640162348747,-0.016798298805952072,-0.014507622458040714
1772650346099960600,0.536960693359375,-0.014049487188458443,-0.006261184345930815,-0.005955760832875967
1772650346109837800,0.546837890625,-0.014660334214568138,-0.013591351918876171,-0.0009162708884105086
1772650346119714800,0.55671484375,-0.013285927474498749,-0.013591351918876171,0.00519220158457756
1772650346129592000,0.566592041015625,-0.007941014133393764,0.0012216945178806782,0.006261184345930815
1772650346139469000,0.576468994140625,-0.0050394898280501366,0.011606098152697086,0.0032069480512291193
1772650346149346300,0.58634619140625,-0.00259610079228878,0.012064233422279358,-0.0016798300202935934
1772650346159223300,0.596223388671875,-0.00259610079228878,0.005344913341104984,-0.004734066314995289
1772650346169100500,0.6061005859375,-0.0036650835536420345,-0.008704573847353458,-0.004123218823224306
1772650346178977500,0.6159775390625,-0.007330167107284069,-0.01435491070151329,-0.005803049076348543
1772650346188854500,0.6258544921875,-0.013438640162348747,-0.014965757727622986,-0.004581354558467865
1772650346198731800,0.635731689453125,-0.012827792204916477,-0.014965757727622986,-0.007024743594229221
1772650346208608800,0.64560888671875,-0.006719320081174374,-0.011300674639642239,-0.009620844386518002
1772650346218486000,0.655486083984375,-0.004428642801940441,0.0029015245381742716,-0.009009997360408306
1772650346228363000,0.665363037109375,-0.0038177953101694584,0.009620844386518002,-0.007177455350756645
1772650346238240300,0.675240234375,-0.0032069480512291193,0.004734066314995289,-0.0010689827613532543
1772650346248117200,0.6851171875,-0.005650337319821119,0.0030542362947016954,0.004428642801940441
1772650346257994500,0.694994384765625,-0.011606098152697086,-0.004275931045413017,0.006413896102458239
1772650346267871500,0.70487158203125,-0.01588202826678753,-0.0032069480512291193,0.00259610079228878
1772650346277748500,0.71474853515625,-0.014660334214568138,-0.006261184345930815,-0.005955760832875967
1772650346287625700,0.724625732421875,-0.007482878863811493,-0.006413896102458239,-0.010231691412627697
1772650346297502700,0.734502685546875,-0.004428642801940441,-0.002748812548816204,-0.012675080448389053
1772650346307380000,0.7443798828125,-0.001374406274408102,0.003359660040587187,-0.011453386396169662
1772650346317257000,0.754257080078125,-0.00015271181473508477,0.00030542362947016954,-0.01695101149380207
