time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772556549684398000,0.089398193359375,-0.6860907381910161,0.16084150868585678,-0.3460485836736221,-0.1901150048769646,0.9110513341285925,-0.15609568618484662,0.4127207700321089
1772556549694382000,0.099382080078125,-0.6834483302384068,0.1642530123901177,-0.34502389777801845,-0.19145816753241796,0.9105653575644885,-0.15763964392980884,0.42015841475367594
1772556549704366000,0.109365966796875,-0.6812956968445156,0.16803842312890943,-0.3442496807648049,-0.19300708484689832,0.9098514577656928,-0.15945390114388378,0.4285627019847086
1772556549714351000,0.11935107421875,-0.6799494614518476,0.1719133552704256,-0.34382996995519294,-0.19436992182194202,0.9089638391682414,-0.1612805586146472,0.43723061152556203
1772556549724335000,0.129335205078125,-0.6798391792840309,0.17557295550915458,-0.34391558303163955,-0.19513908057263044,0.9079487065573201,-0.16286574066712958,0.44543071469354484
1772556549734319000,0.139319091796875,-0.6812050438019519,0.1788690613197347,-0.34458103163936055,-0.1950119480771691,0.9068405000913597,-0.16404326966564872,0.4527763560003612
1772556549744303000,0.14930322265625,-0.6839921704232018,0.18180615670056177,-0.34579085670292947,-0.19392732405776641,0.9056604242646085,-0.16478594389696008,0.45924585519374195
1772556549754287400,0.159287353515625,-0.6877216302132676,0.1844277904533715,-0.347338084683378,-0.19203243924099522,0.9044744744722995,-0.1651322737864152,0.46490055494034543
1772556549764271400,0.169271240234375,-0.6917669259176621,0.18676548630115075,-0.3489826631480226,-0.18980276372112054,0.9033372721845553,-0.1652620472179956,0.4698714029443414
1772556549774255400,0.17925537109375,-0.6956809131978402,0.18882389222899876,-0.3505651926229704,-0.18767656445917655,0.9022807532593073,-0.16534506443244534,0.4742516041157291
1772556549784239400,0.1892392578125,-0.699196480302635,0.1905726887202754,-0.3519833325018628,-0.18581836198442697,0.9013468413316827,-0.16541976734438635,0.4779886483681447
1772556549794223400,0.199223388671875,-0.7021181771424904,0.19187219380219514,-0.35318551238162305,-0.18457737635510404,0.9005693495558151,-0.1655895807166356,0.4808761235589819
1772556549804207400,0.209207275390625,-0.7041842106431451,0.19273337099707516,-0.3540840115152906,-0.18422659064458463,0.8999639625460265,-0.1659614833460612,0.48299628932420186
1772556549814191400,0.21919140625,-0.7053475978103692,0.19340926203542566,-0.3546193660704884,-0.18433718464891835,0.8995281147241109,-0.16639450741990064,0.48472783788009904
1772556549824175400,0.22917529296875,-0.7058882292760449,0.19404556904695536,-0.3548746289685741,-0.18445330774101137,0.899226451681497,-0.1667394654285901,0.4862626574111604
1772556549834159000,0.2391591796875,-0.7064810049377062,0.19470284989327102,-0.3551487631011005,-0.18452519419835567,0.8989136345542037,-0.1670759335315815,0.4878363348357899
1772556549844143000,0.24914306640625,-0.7080724475231177,0.19528029294023916,-0.35586087812169914,-0.1844911002647252,0.8984356113616248,-0.16745753179215236,0.48937768417283933
1772556549854127000,0.259127197265625,-0.7105684536133717,0.19575077430858218,-0.3569052775767843,-0.18371012789338964,0.8979040926454809,-0.1675368318163265,0.49056054525874737
1772556549864111000,0.269111083984375,-0.7132091146173196,0.19614672488209994,-0.3579099061156576,-0.1818704431623933,0.8975047086652512,-0.1670694646866284,0.49119149742251667
1772556549874095000,0.27909521484375,-0.7157622988307573,0.1964827069225539,-0.35876502834004054,-0.17891158876340715,0.8972884210529216,-0.16599885913045898,0.49123191120387366
1772556549884079000,0.2890791015625,-0.7182262569229556,0.19660093203245524,-0.35950905081224954,-0.17521675620660723,0.897247458590032,-0.16446391162352975,0.49048288973769477
1772556549894063400,0.2990634765625,-0.7206311143850479,0.19633549014674015,-0.36019403076449424,-0.1711483058282464,0.897371726355611,-0.1625933231494525,0.48872680399696533
1772556549904047400,0.30904736328125,-0.7227960548983858,0.19552907189407753,-0.36079341617799376,-0.16722725877838138,0.8976707495121673,-0.16057274681095834,0.48579172979236795
1772556549914031400,0.31903125,-0.7246813522789739,0.1942036782269271,-0.3613317620942598,-0.1638764938007448,0.8980890695568354,-0.1586197310019926,0.48188810972926527
1772556549924015400,0.329015380859375,-0.7260390835472916,0.19247206100920541,-0.36174982688656987,-0.16165930073920048,0.8985724366281981,-0.15703241823358344,0.47744689060755363
1772556549933999400,0.338999267578125,-0.7265616734635078,0.19071655696059983,-0.3619360893111301,-0.16093682181111207,0.899034435443476,-0.1560976395652456,0.4734014029133084
1772556549943983400,0.3489833984375,-0.7263286561081181,0.1896206361956438,-0.36197671078994353,-0.16237241003370678,0.8991947940920666,-0.15641505365554098,0.4715290311458243
1772556549953967400,0.35896728515625,-0.7255115132491193,0.1895744556307627,-0.3619351266677772,-0.1658582553128158,0.8989282235046244,-0.1580905434437688,0.4726694871557324
1772556549963951400,0.368951416015625,-0.7244139100474489,0.19046386207186666,-0.36189543030805427,-0.1707606574697701,0.8982770864506646,-0.1607903623059582,0.47637100405321514
1772556549973935400,0.378935302734375,-0.7234296126762766,0.19198843272153474,-0.3619532607401281,-0.17612534592529014,0.8973556635743641,-0.16396093085949207,0.4816659260363587
1772556549983919000,0.388919189453125,-0.7229208376190455,0.19385208722552927,-0.36218258050137075,-0.18097803704774015,0.8962937180070626,-0.167041349136688,0.4875873382619327
1772556549993904400,0.398904296875,-0.723223190999175,0.19579443064699162,-0.3626570936168309,-0.18453886700421648,0.8952011065462211,-0.1695858551314651,0.4933213334464326
1772556550003888400,0.408888427734375,-0.7244896907878947,0.19763259550672913,-0.3633718277887367,-0.18611031944660816,0.8941997954522755,-0.17119872461290458,0.49822108937668247
