time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772556448906033700,0.09403369140625,0.7930885290372399,0.1569634563453291,0.367126402828156,-0.24226956679400607,0.9145728726038207,-0.06432013626723695,0.2422440919643164
1772556448916017000,0.104016845703125,0.7870586229366506,0.1572187554564416,0.3642655148447989,-0.24277611274398794,0.9156334715896548,-0.06487022674072052,0.24303499870379877
1772556448925999900,0.113999755859375,0.7808480069051315,0.15749155127685244,0.36133443163409257,-0.24285281584891252,0.916724215442275,-0.0651954025931225,0.24405346783150103
1772556448935982600,0.123982666015625,0.7746799399301812,0.157955633497866,0.35839942596177954,-0.24265880032088774,0.9177889179091523,-0.06529358930263514,0.2455990995312175
1772556448945965800,0.1339658203125,0.7686169097924391,0.1586861247030804,0.3554731384834389,-0.24227768761041824,0.9188087884586391,-0.06517624666412788,0.24779571627909128
1772556448955948800,0.14394873046875,0.7627208507910697,0.15966331025859962,0.3525928210429083,-0.241622949560616,0.9197750710326006,-0.06480433411932868,0.25062510110407665
1772556448965931800,0.153931884765625,0.7570451108366676,0.16080136877129309,0.34980174721349994,-0.24064194489762974,0.9206857050631424,-0.06418454425937459,0.25391083239666895
1772556448975914800,0.163914794921875,0.7517571620462944,0.16196088046655135,0.34720001757312746,-0.23940124478332178,0.9215211278096789,-0.06340013548967148,0.2573055063512643
1772556448985897700,0.173897705078125,0.7469014314334553,0.16298342478281122,0.3448338347036878,-0.23795427337088132,0.9222877815293528,-0.06254108715211265,0.2604368312779185
1772556448995881000,0.183880859375,0.7424808840600515,0.16375416337684987,0.3427177750319843,-0.2364391647102614,0.9229946780163959,-0.061725600757498444,0.2630009950922695
1772556449005864000,0.193864013671875,0.7384893927477613,0.1641928936106881,0.34085954830412085,-0.23491521105267774,0.9236518122231709,-0.06101543765126737,0.26480258409809443
1772556449015846000,0.203845947265625,0.7349460266872264,0.16428712492506836,0.33926904345498093,-0.233396262371666,0.9242596703619115,-0.06041877341165634,0.26581060304007437
1772556449025828900,0.213828857421875,0.7317818510399272,0.16408871077842513,0.337901625694175,-0.2319398726202634,0.9248263757566089,-0.0599476409387792,0.26612447499804825
1772556449035811800,0.223811767578125,0.7288907428643648,0.1636849191189333,0.3366848430038215,-0.23068794736608864,0.9253608226176062,-0.05964798892460359,0.2658920506691581
1772556449045794800,0.233794921875,0.7262213350006873,0.16316356281391578,0.3355812947016101,-0.22960760273098177,0.9258650283541416,-0.059469851009224424,0.2653229532313034
1772556449055777800,0.24377783203125,0.7237603983877013,0.16264608871231329,0.3345647383842366,-0.22869276320503104,0.9263309026150391,-0.05936221696447514,0.2646870059864034
1772556449065760800,0.2537607421875,0.7214515547763662,0.1622498207974025,0.33359270880758035,-0.227885235260554,0.926757894005303,-0.05925192740865868,0.26426575421996157
