time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772556524166017000,0.08001708984375,-0.6755451120073375,0.1435431653033124,-0.34473638889375835,-0.2404287392765248,0.9109865398450921,-0.17508773920998155,0.39222999736782854
1772556524176001000,0.0900009765625,-0.6796584852888505,0.14560910551795714,-0.3466535126493316,-0.2394909680457668,0.9098134283732725,-0.17569537475878091,0.39712108580036865
1772556524185985000,0.099985107421875,-0.6844593798342016,0.1471760516135949,-0.34877614005980084,-0.23759010352519858,0.9087434536550973,-0.1757262411372808,0.4007062962612385
1772556524195969000,0.109968994140625,-0.6895499513905067,0.14823636156126674,-0.3509595930074599,-0.23518310316317664,0.9077991804900416,-0.17536817295263984,0.40305675922872586
1772556524205953000,0.119953125,-0.6944640962959497,0.148782961235378,-0.3530242590009759,-0.23265201878741648,0.9070258017088147,-0.17476192172224186,0.40420762743016025
1772556524215937000,0.12993701171875,-0.6989151178385352,0.14883907027707347,-0.3548537160098789,-0.23012046987444035,0.9064597019233743,-0.17394407554935543,0.4041992269926293
1772556524225921300,0.13992138671875,-0.7027827313468779,0.14836168810740727,-0.35638913758949115,-0.22752106741707465,0.9061451008683059,-0.17284861031412765,0.40288846657184546
1772556524235905000,0.149905029296875,-0.7057789296314131,0.14735497453252971,-0.35753442936390667,-0.22525274072756782,0.9060862871426656,-0.1716486112733985,0.40038532378378877
1772556524245888000,0.159887939453125,-0.707609674848318,0.14593847777890168,-0.3581921854677735,-0.22370432802282045,0.9062624115539913,-0.17055386355386343,0.39704968988651423
1772556524255870700,0.16987060546875,-0.7081966857500825,0.1444375133040517,-0.35832735936736587,-0.22274611050777093,0.9066277910400017,-0.16960361588349893,0.39352825709113853
1772556524265854700,0.179854736328125,-0.7076739741476187,0.14307566401717786,-0.357997343537088,-0.22224421627230273,0.9071196861955567,-0.16882305158424685,0.3902827423466323
1772556524275839000,0.1898388671875,-0.7062364642875962,0.14194608890194957,-0.357286269613379,-0.22210797649959205,0.9076893160411277,-0.16821992235739483,0.38751758051024726
1772556524285823000,0.199822998046875,-0.7042056360356546,0.1409645567487939,-0.35634965957105247,-0.2225023336420777,0.9082724868914626,-0.16788383102355237,0.385172656701218
1772556524295807000,0.209806884765625,-0.7020147951690764,0.14012201875074387,-0.35538542579103766,-0.22343637905736266,0.9087849620072228,-0.16785973938761967,0.3833089919041509
1772556524305791000,0.219791015625,-0.6999402482451139,0.13947409455893708,-0.3545084289157967,-0.224729557937408,0.9091826279980335,-0.16810032561135604,0.38202560222417165
1772556524315775000,0.22977490234375,-0.6981115683188329,0.13903665421143327,-0.3537603361308893,-0.22613505014725396,0.9094677451379448,-0.16849563539191606,0.3812843030666854
1772556524325759000,0.239759033203125,-0.6965349836304647,0.13872772737847544,-0.3531225571204857,-0.22741186641391603,0.9096890770028604,-0.16889352556974824,0.38081630982120984
1772556524335743000,0.249742919921875,-0.6952347552539794,0.13843665881659292,-0.3525864779836404,-0.22835999891758196,0.9098925160203158,-0.16915578125915195,0.3803107584592713
1772556524345727000,0.25972705078125,-0.6942163539961034,0.13809167081776688,-0.35214123024497235,-0.2288460191997494,0.910110928969611,-0.16918999964835754,0.37956345143141657
1772556524355711000,0.2697109375,-0.6934544360625587,0.1376926558770554,-0.35178051111707404,-0.22893751378553204,0.9103410001213811,-0.16902841532224122,0.3785960922107941
1772556524365695000,0.279695068359375,-0.6929403164404527,0.13727928028895087,-0.3515145423359397,-0.228791880270133,0.9105550569607312,-0.16876445676743898,0.37755309522126773
1772556524375678700,0.2896787109375,-0.6925291257989814,0.13694314339504718,-0.3512903206506971,-0.22852925439805244,0.9107454427410632,-0.16847646591489648,0.37665174600485285
1772556524385662700,0.299662841796875,-0.6921294334981108,0.13677502417277435,-0.3510735785310051,-0.2281955633580226,0.9109036017216934,-0.16820961459667857,0.37608899190175415
1772556524395646700,0.309646728515625,-0.691663902587824,0.13685804803203003,-0.350835355378574,-0.22782706791427493,0.9110211477697994,-0.1680029244293969,0.3760441119558889
1772556524405630700,0.319630615234375,-0.6910248037967852,0.13721509530483128,-0.3505200300944485,-0.22733066849922698,0.9111251508285904,-0.16780565071193854,0.37651167190568546
1772556524415614700,0.32961474609375,-0.6901867859435004,0.13783932091804313,-0.3501014222021172,-0.22652507540711195,0.9112445040611941,-0.1675194683109688,0.37740383498028107
1772556524425599000,0.339598876953125,-0.6891310404558163,0.13868629447717076,-0.3495587454793922,-0.22528607412429844,0.9114080901427616,-0.16706338739872945,0.37857479727670157
1772556524435583000,0.3495830078125,-0.6877962607121556,0.13971037746099219,-0.34886060540457103,-0.22360787621598366,0.9116381345380391,-0.16641282042362301,0.3799137495906195
1772556524445567000,0.35956689453125,-0.6862505157649325,0.1408625887541802,-0.3480363623561512,-0.22150517295744881,0.9119302019503471,-0.16556515055194687,0.38133411404087847
1772556524455550000,0.369550048828125,-0.684548171321355,0.1421065956338442,-0.3471133876053036,-0.2190388211691033,0.9122736243144237,-0.16454458292027777,0.3827915701482214
1772556524465534000,0.379533935546875,-0.6827040606084915,0.14344516620008804,-0.3461008603182613,-0.2162476414841716,0.9126592219411384,-0.16337317937532517,0.3843108057133797
1772556524475518000,0.38951806640625,-0.6806757420589041,0.14485651960941565,-0.34498443887957264,-0.2132182062129362,0.9130887902115892,-0.16208368136409088,0.3858712035678298
1772556524485501700,0.399501708984375,-0.6784202784924533,0.14634643207129774,-0.34375185267737496,-0.21005048398358406,0.9135561701931164,-0.16072471537707156,0.3875164740732606
1772556524495485700,0.409485595703125,-0.6758377626083675,0.14793652785316935,-0.342377397066815,-0.20699663298685253,0.9140443494931132,-0.15942232530218872,0.38937070180387695
1772556524505469700,0.4194697265625,-0.6728174440599294,0.14963226850414624,-0.3408282404628387,-0.20428369095951063,0.9145451111191955,-0.15828277399848203,0.3915108699543308
1772556524515453700,0.42945361328125,-0.6693520671591588,0.15137595446132904,-0.339108388059144,-0.20202575871525916,0.9150594167002241,-0.15734355386682686,0.3938527446255386
1772556524525438000,0.43943798828125,-0.6655602382081243,0.15309694003718888,-0.33726972835159325,-0.20020994026203734,0.9155824786686829,-0.156585848504999,0.3962580771388015
1772556524535422000,0.449421875,-0.6617381624302798,0.15469547512706217,-0.33545010189550456,-0.1988806815603364,0.9160770381583692,-0.15602980581613235,0.39857601821951927
1772556524545406000,0.459406005859375,-0.6581124390185906,0.1560349050992355,-0.33377303388499213,-0.19830371650112052,0.9165029827078416,-0.155791186332246,0.4006432190511895
1772556524555390000,0.469389892578125,-0.6549093495588693,0.15699112089197567,-0.33236496799676807,-0.19876904964064535,0.9168152733395808,-0.1560032136704583,0.40233039736533877
1772556524565374000,0.4793740234375,-0.6522617396663203,0.15752991533366356,-0.3312934983854759,-0.2003475282291668,0.9169906778932451,-0.15670648515425845,0.40360758523819473
1772556524575358000,0.48935791015625,-0.6501522127681781,0.15772655997535814,-0.33054608878785496,-0.20295104751845414,0.9170256043399702,-0.157879149500803,0.4046001858025191
1772556524585342000,0.499342041015625,-0.6484915133848184,0.1577845045145227,-0.33006257480444423,-0.20627360948602483,0.9169231588913329,-0.15942029098164012,0.4056214669867211
1772556524595326000,0.509325927734375,-0.6470631381573864,0.15796047790040388,-0.3297183129193982,-0.2099137361875372,0.9167085663278141,-0.1611826871111126,0.40704468880602357
1772556524605310000,0.51931005859375,-0.6455099955305625,0.15852048410982209,-0.3293275550881944,-0.21349630057231817,0.9164274575553788,-0.1630198166626055,0.4092472841539414
1772556524615294000,0.5292939453125,-0.6434359175061237,0.15965796149748163,-0.3287062322552035,-0.2168984155385137,0.9161192418505303,-0.16488541717114566,0.412530899769349
1772556524625278000,0.53927783203125,-0.640515400417451,0.16139514836326185,-0.32771127995663246,-0.22016821952068125,0.9158296505381663,-0.16677235602579746,0.4168993072299011
1772556524635261700,0.54926171875,-0.6367277016135561,0.16346611319410972,-0.32634987423388906,-0.22359850370436388,0.9155880378826359,-0.16874003697159748,0.42187504199599396
1772556524645245700,0.55924560546875,-0.6322867286029406,0.16546678938593315,-0.3247174523299895,-0.22732489302401407,0.9154357843775769,-0.17075316580684397,0.4266698522065249
