time,seconds_elapsed,z,y,x
1772556628841664800,0.080664794921875,0.05048343539237976,-0.5000712871551514,-0.11001266539096832
1772556628851648800,0.090648681640625,-0.04132504761219025,-0.575175940990448,-0.2930503785610199
1772556628861632800,0.1006328125,-0.17829570174217224,-0.6434013247489929,-0.5110006332397461
1772556628871617800,0.11061767578125,-0.29057854413986206,-0.7234790921211243,-0.6791473031044006
1772556628881601800,0.120601806640625,-0.3479294776916504,-0.7368929982185364,-0.7206534743309021
1772556628891585800,0.130585693359375,-0.33676499128341675,-0.5878949761390686,-0.5737748146057129
1772556628901570800,0.14057080078125,-0.28168046474456787,-0.3633621335029602,-0.2745550870895386
1772556628911554800,0.150554931640625,-0.23933298885822296,-0.1497529000043869,0.07876913994550705
1772556628921538800,0.160538818359375,-0.23211675882339478,0.04672478884458542,0.39102062582969666
1772556628931522800,0.170522705078125,-0.23487898707389832,0.23264272511005402,0.5822661519050598
1772556628941507800,0.1805078125,-0.25203993916511536,0.3963022828102112,0.6198068261146545
1772556628951491800,0.190491943359375,-0.2901441752910614,0.5056039690971375,0.529596745967865
1772556628961475800,0.200475830078125,-0.3275164067745209,0.5514243841171265,0.3632206320762634
1772556628971460900,0.2104609375,-0.3544287383556366,0.5522395968437195,0.15337951481342316
1772556628981444900,0.22044482421875,-0.36301034688949585,0.5223414897918701,-0.0578460693359375
1772556628991428900,0.230428955078125,-0.3473277986049652,0.4506673514842987,-0.2540150582790375
1772556629001414000,0.240413818359375,-0.3090854585170746,0.33886709809303284,-0.4164890646934509
1772556629011398000,0.25039794921875,-0.2606862187385559,0.24272885918617249,-0.5340993404388428
1772556629021382000,0.2603818359375,-0.20073847472667694,0.14970389008522034,-0.5840497612953186
1772556629031367000,0.270366943359375,-0.13274984061717987,0.04416520893573761,-0.5591561198234558
1772556629041351000,0.280350830078125,-0.059872645884752274,-0.05175428092479706,-0.48513516783714294
1772556629051335000,0.2903349609375,-0.0011890921741724014,-0.13391467928886414,-0.3750600516796112
1772556629061319000,0.30031884765625,0.0335887148976326,-0.18307629227638245,-0.2634735405445099
1772556629071304000,0.310303955078125,0.030071742832660675,-0.19828267395496368,-0.16440366208553314
1772556629081288000,0.320287841796875,0.0032377629540860653,-0.17639534175395966,-0.08684809505939484
1772556629091272000,0.33027197265625,-0.03978267312049866,-0.13463564217090607,-0.020525529980659485
1772556629101257000,0.340257080078125,-0.0895787924528122,-0.07905391603708267,0.019884081557393074
1772556629111241000,0.350240966796875,-0.14353948831558228,-0.03713842108845711,0.02442130818963051
1772556629121225000,0.360224853515625,-0.1960459053516388,-0.008483354933559895,0.0027181655168533325
1772556629131209700,0.370209716796875,-0.24676793813705444,0.030011305585503578,-0.025965943932533264
1772556629141194000,0.380194091796875,-0.2934339642524719,0.1029941737651825,-0.07163888961076736
1772556629151178000,0.390177978515625,-0.3308580219745636,0.20075854659080505,-0.12004423886537552
1772556629161162800,0.400162841796875,-0.3495243191719055,0.2992371916770935,-0.16809293627738953
1772556629171146800,0.410146728515625,-0.3567739725112915,0.3598797917366028,-0.21577922999858856
1772556629181131000,0.420131103515625,-0.351070374250412,0.39516356587409973,-0.2572236955165863
1772556629191115000,0.430114990234375,-0.3398006856441498,0.4205605089664459,-0.28764766454696655
1772556629201099800,0.440099853515625,-0.3245687484741211,0.4404124319553375,-0.31104686856269836
1772556629211083800,0.450083740234375,-0.3004138767719269,0.45969292521476746,-0.322165310382843
1772556629221068000,0.460068115234375,-0.2592095136642456,0.48687252402305603,-0.3300061523914337
1772556629231052800,0.470052734375,-0.20305168628692627,0.5282644629478455,-0.32700422406196594
1772556629241036800,0.480036865234375,-0.13673067092895508,0.5896088480949402,-0.3140418529510498
1772556629251020800,0.490020751953125,-0.06309985369443893,0.671137273311615,-0.28145620226860046
1772556629261005800,0.500005859375,0.02837984263896942,0.7865944504737854,-0.24185357987880707
1772556629270989800,0.50998974609375,0.12998317182064056,0.839005708694458,-0.1801803559064865
1772556629280973800,0.519973876953125,0.2292679399251938,0.8381873369216919,-0.13537254929542542
1772556629290958800,0.529958740234375,0.309099406003952,0.7819339632987976,-0.07913430780172348
1772556629300942800,0.53994287109375,0.3792820870876312,0.6672946810722351,-0.01229918748140335
1772556629310926800,0.5499267578125,0.4314776659011841,0.5086225271224976,0.07063218206167221
1772556629320910800,0.559910888671875,0.464469850063324,0.34539756178855896,0.1699991524219513
1772556629330896000,0.569895751953125,0.475680410861969,0.2135622799396515,0.26712650060653687
1772556629340880000,0.5798798828125,0.4609341621398926,0.11711791902780533,0.3324626386165619
1772556629350864000,0.58986376953125,0.4218759834766388,0.0597987063229084,0.3522754907608032
1772556629360851500,0.5998515625,0.3370748460292816,0.026376651600003242,0.3147259056568146
1772556629370835500,0.60983544921875,0.20655889809131622,-0.026495883241295815,0.2459322065114975
1772556629380819500,0.6198193359375,0.026904884725809097,-0.11953390389680862,0.16824254393577576
1772556629390804500,0.629804443359375,-0.17283086478710175,-0.2612505555152893,0.09105561673641205
1772556629400788500,0.63978857421875,-0.383446604013443,-0.375061959028244,0.03389645740389824
1772556629410772500,0.6497724609375,-0.5973280072212219,-0.4124782979488373,0.0007124068215489388
1772556629420757500,0.659757568359375,-0.7944297194480896,-0.3577363193035126,-0.026115667074918747
1772556629430741500,0.669741455078125,-0.9456464052200317,-0.29377517104148865,-0.0652332454919815
1772556629440725500,0.6797255859375,-1.051188349723816,-0.24188350141048431,-0.1312149614095688
1772556629450709500,0.68970947265625,-1.105510950088501,-0.17331455647945404,-0.21568430960178375
1772556629460694500,0.699694580078125,-1.093363642692566,-0.09305839985609055,-0.3103281259536743
1772556629470678500,0.709678466796875,-1.0051994323730469,-0.039446037262678146,-0.40860435366630554
1772556629480662500,0.71966259765625,-0.8518492579460144,-0.022638211026787758,-0.4659566581249237
1772556629490647600,0.7296474609375,-0.6648415327072144,-0.021584399044513702,-0.43103116750717163
1772556629500631600,0.739631591796875,-0.4670027792453766,-0.043715573847293854,-0.28898385167121887
1772556629510615600,0.749615478515625,-0.2734745740890503,-0.0754023939371109,-0.06801605224609375
1772556629520600600,0.7596005859375,-0.08972972631454468,-0.10870311409235,0.18402601778507233
1772556629530584600,0.76958447265625,0.06812594830989838,-0.1257215142250061,0.426563560962677
1772556629540568600,0.779568603515625,0.17795290052890778,-0.11737512052059174,0.6492404341697693
1772556629550553600,0.7895537109375,0.22551189363002777,-0.09814070910215378,0.8393182158470154
1772556629560537600,0.79953759765625,0.2171602100133896,-0.07593122869729996,0.9956911206245422
1772556629570521600,0.809521484375,0.17660798132419586,-0.06466206908226013,1.1071240901947021
1772556629580505600,0.819505615234375,0.10810329020023346,-0.08994856476783752,1.1718270778656006
1772556629590490600,0.82949072265625,0.03161624073982239,-0.14622968435287476,1.1919502019882202
1772556629600474600,0.839474609375,-0.05158728361129761,-0.2130558341741562,1.1855720281600952
1772556629610458600,0.849458740234375,-0.12336879223585129,-0.28618890047073364,1.1593884229660034
1772556629620443600,0.859443603515625,-0.18807587027549744,-0.344265878200531,1.115776538848877
1772556629630427600,0.869427734375,-0.2329551875591278,-0.37913277745246887,1.049283504486084
