time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772556628841664800,0.080664794921875,-0.6120261790778296,0.1440724133825216,-0.30719986152277345,-0.13551687701444778,0.9335635283070078,-0.11545804105398705,0.3468519166209009
1772556628851648800,0.090648681640625,-0.6122038055224942,0.14232124566294063,-0.3076497152993671,-0.14082238290724713,0.9334082416046837,-0.11766693239168241,0.3448845669822074
1772556628861632800,0.1006328125,-0.6139613575955497,0.13958071981478454,-0.3088276435368044,-0.1463304434885496,0.9331590875172426,-0.11981979547304317,0.3410845543121365
1772556628871617800,0.11061767578125,-0.6173904389712925,0.13586783466816502,-0.31076600103121044,-0.15202438194840476,0.932792099854816,-0.12191463151388117,0.3355057153589168
1772556628881601800,0.120601806640625,-0.6219163532304698,0.13159962321982327,-0.3131985856724115,-0.15793926784255452,0.9323106178939817,-0.12403711735857051,0.3289821711630027
1772556628891585800,0.130585693359375,-0.6266159783522535,0.1276858321762776,-0.3156511329307525,-0.16316458795919203,0.9317758835822864,-0.12591451761604364,0.3230278729227644
1772556628901570800,0.14057080078125,-0.6305767244090076,0.1251261362360827,-0.3176651531756106,-0.16667132979271343,0.9312565637088662,-0.12725388255198355,0.31929505053500506
1772556628911554800,0.150554931640625,-0.6334177738197563,0.12442130315862808,-0.31908416653681493,-0.16834646575302256,0.930745451973711,-0.12813077730759317,0.3187482706488624
1772556628921538800,0.160538818359375,-0.6354122816241126,0.12559636097427357,-0.3200461803580478,-0.1682490841678933,0.9301905635982022,-0.1286134892405882,0.3214910960220036
1772556628931522800,0.170522705078125,-0.6369536813740511,0.12826429615903448,-0.32071713490590203,-0.16636781014476834,0.9295955247367529,-0.12861121190898173,0.3267466057603147
1772556628941507800,0.1805078125,-0.6384101179984792,0.1317521122495441,-0.32124092538247623,-0.16275117392597627,0.9290152142417271,-0.1279704834268127,0.3331465052713962
1772556628951491800,0.190491943359375,-0.6402433498756243,0.13534080707134336,-0.3218192058421458,-0.15762748498500437,0.9284835524199412,-0.12662409435481278,0.3392962623308188
1772556628961475800,0.200475830078125,-0.6427295428479037,0.13847004848653316,-0.32259986239160965,-0.15150227152481904,0.9280139973889747,-0.12468111520835977,0.3442050979237746
1772556628971460900,0.2104609375,-0.6459038114985585,0.14077553382795474,-0.32363453222100574,-0.1449027548331943,0.9276236414216013,-0.12229962880120109,0.3472722839365003
1772556628981444900,0.22044482421875,-0.6496154959447039,0.14208047898382942,-0.32489209547841513,-0.13826905570538464,0.9273329180446773,-0.11963189854099246,0.34824292082276354
1772556628991428900,0.230428955078125,-0.6535855222024006,0.14235026582261476,-0.3262857290954581,-0.13204334967736936,0.9271554733295799,-0.1168625489212145,0.3471538431372313
1772556629001414000,0.240413818359375,-0.6575006232964875,0.1416268222391508,-0.3277188313065022,-0.12676902782994376,0.9270863629939193,-0.11425031456527489,0.3442433865792117
1772556629011398000,0.25039794921875,-0.661127218572001,0.1400460145843409,-0.32910460992280893,-0.12267229378966449,0.9271186674450845,-0.11193036155237465,0.33985686209720667
1772556629021382000,0.2603818359375,-0.6642794430396708,0.13788999715596775,-0.3303529883756026,-0.11968146183861625,0.9272358530960333,-0.1099401374499473,0.3345574661774059
1772556629031367000,0.270366943359375,-0.6667580676558844,0.13547598676835332,-0.33137712424633514,-0.11791072669397938,0.9274042364214676,-0.10842829780803105,0.3290491346482961
1772556629041351000,0.280350830078125,-0.6684092505821505,0.1330815016810067,-0.33210658841453283,-0.11743422025292109,0.9275961791620634,-0.10751716058650528,0.3239421127499151
1772556629051335000,0.2903349609375,-0.6692359107623562,0.1309458816976806,-0.33253047343228176,-0.11812351304889435,0.927782018438392,-0.10722574361704382,0.31970879315777034
1772556629061319000,0.30031884765625,-0.6694559081177501,0.12919523286753473,-0.33272685265761764,-0.11965809652140583,0.9279307562204645,-0.10745189586565053,0.3165319951380709
1772556629071304000,0.310303955078125,-0.669359549765217,0.12786704488461223,-0.3328037589867797,-0.1216294936074454,0.9280209596794259,-0.10802154730787256,0.3143796124431119
1772556629081288000,0.320287841796875,-0.669328330338131,0.1269619563027417,-0.3329066867319774,-0.12353137739944536,0.9280287425891087,-0.10870318955143889,0.3131161099462601
1772556629091272000,0.33027197265625,-0.6695775768604677,0.12646022388084416,-0.3331150579498806,-0.12502308930591272,0.9279489002594538,-0.10933034412087897,0.31260288937947156
1772556629101257000,0.340257080078125,-0.6702475777511366,0.12632542710849773,-0.33348120763762495,-0.125892393746503,0.9277812294259332,-0.10979175226026827,0.3127030166765986
1772556629111241000,0.350240966796875,-0.6714243260761491,0.12640068744271818,-0.33404305590440325,-0.12612345840105968,0.9275401996985064,-0.11003350847916175,0.31308517595572866
1772556629121225000,0.360224853515625,-0.6731640671368139,0.12652107404804183,-0.3348336740810173,-0.12584792413787918,0.92723396473146,-0.11007326767552704,0.31344935058529166
1772556629131209700,0.370209716796875,-0.6754773359191729,0.12661296844556552,-0.33585540579904555,-0.12503942929886797,0.9268754891595038,-0.10987326377516167,0.3136283005601019
1772556629141194000,0.380194091796875,-0.6783446997026615,0.12664391185053603,-0.337087366248051,-0.12352049111766066,0.9264884115898838,-0.10932802129414194,0.3134836998897253
1772556629151178000,0.390177978515625,-0.6817317027728358,0.12662304703459473,-0.33849343255513686,-0.12097441706633937,0.9261025290977976,-0.10827183875865365,0.31291192267688006
1772556629161162800,0.400162841796875,-0.6854768126180013,0.1265694496051604,-0.33999455808868145,-0.11732472016384805,0.9257473622256904,-0.10665647275091064,0.3119004101427747
1772556629171146800,0.410146728515625,-0.6893936510572228,0.12643272256014731,-0.3415218553380312,-0.11282872626335355,0.9254406160676032,-0.10458145745035463,0.31040642150307446
1772556629181131000,0.420131103515625,-0.6933539584604801,0.12616566504614496,-0.3430408720735816,-0.10785467850475015,0.9251801152451459,-0.10221011956367537,0.3084439889190344
1772556629191115000,0.430114990234375,-0.6972611644452323,0.12577495565800628,-0.3445210591071197,-0.1026025267178091,0.9249636938038363,-0.09963970309450823,0.30608769006572595
1772556629201099800,0.440099853515625,-0.7010382142140735,0.1253018134945653,-0.34593368512669087,-0.0971639206471106,0.9247890423286296,-0.09692535363408661,0.30345065538306565
1772556629211083800,0.450083740234375,-0.7046067984380233,0.12476623534060215,-0.34724824606425186,-0.09161754853478282,0.9246597166156326,-0.09410853593335083,0.3005971904006956
1772556629221068000,0.460068115234375,-0.7078308637677208,0.12421492231853429,-0.3484015082947974,-0.08595250956080654,0.924592692383728,-0.09118944789712523,0.29761145463747063
1772556629231052800,0.470052734375,-0.710527455032417,0.12367244977123529,-0.3493062318269265,-0.08011809573409558,0.9246200408580525,-0.0881365455413448,0.29451246425067146
