time,seconds_elapsed,z,y,x
1772655993649119500,0.151119384765625,-0.00015271181473508477,0.00030542362947016954,-0.00015271181473508477
1772655993658999000,0.1609990234375,-0.00015271181473508477,-0.00030542362947016954,-0.00015271181473508477
1772655993678758100,0.180758056640625,-0.00015271181473508477,-0.00030542362947016954,0.0004581354442052543
1772655993688637700,0.1906376953125,-0.00015271181473508477,0.00030542362947016954,0.0010689827613532543
1772655993698517200,0.200517333984375,-0.00015271181473508477,0.0009162708884105086,0.0004581354442052543
1772655993708396800,0.210396728515625,-0.00015271181473508477,-0.00030542362947016954,0.0010689827613532543
1772655993718276400,0.2202763671875,0.0004581354442052543,0.0009162708884105086,-0.001374406274408102
1772655993728156000,0.230156005859375,0.0004581354442052543,-0.00030542362947016954,-0.00015271181473508477
1772655993738035500,0.240035400390625,-0.00015271181473508477,0.00030542362947016954,-0.0007635590736754239
1772655993747915000,0.2499150390625,-0.00015271181473508477,0.0009162708884105086,-0.00015271181473508477
1772655993757794600,0.259794677734375,0.0010689827613532543,0.00030542362947016954,0.0010689827613532543
1772655993767674000,0.269674072265625,-0.00015271181473508477,-0.0009162708884105086,-0.0007635590736754239
1772655993777553700,0.2795537109375,-0.00015271181473508477,0.00030542362947016954,-0.00015271181473508477
1772655993787433200,0.28943310546875,0.0004581354442052543,-0.00030542362947016954,0.0004581354442052543
1772655993797312800,0.299312744140625,-0.0007635590736754239,-0.00030542362947016954,-0.00015271181473508477
1772655993807192300,0.3091923828125,-0.00015271181473508477,0.00030542362947016954,-0.001985253533348441
1772655993817071900,0.31907177734375,-0.00015271181473508477,-0.00030542362947016954,-0.00015271181473508477
1772655993826951400,0.328951416015625,0.0004581354442052543,0.00030542362947016954,-0.00015271181473508477
1772655993836831000,0.3388310546875,-0.00015271181473508477,-0.0009162708884105086,0.0004581354442052543
1772655993846710500,0.34871044921875,0.0004581354442052543,0.00030542362947016954,0.0004581354442052543
1772655993856590000,0.358590087890625,-0.0007635590736754239,-0.00030542362947016954,-0.00015271181473508477
1772655993866469600,0.3684697265625,0.0004581354442052543,-0.00030542362947016954,-0.00015271181473508477
1772655993876349200,0.37834912109375,-0.0007635590736754239,-0.00030542362947016954,0.0004581354442052543
1772655993886228700,0.388228759765625,-0.0007635590736754239,-0.0009162708884105086,-0.00015271181473508477
