time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1772556576980175600,0.082175537109375,-0.642303796914248,0.16176857507790526,-0.317846733963761,-0.09076066804011092,0.9287868405919105,-0.10079457288312937,0.3731725895303308
1772556576990160000,0.092159912109375,-0.6467262827160619,0.15976052163398363,-0.3204303058143744,-0.09721537221431054,0.9279036544214666,-0.10390255589217097,0.3715625513082526
1772556577000144000,0.102143798828125,-0.6517708326017562,0.15708981950648976,-0.3232484833846478,-0.10302120433290105,0.9270856134347504,-0.10651484415472817,0.3684103987720025
1772556577010128000,0.1121279296875,-0.6563302470551873,0.15435879025061497,-0.32573716690167726,-0.10762295861991489,0.9264509209916083,-0.10843110649140834,0.36468151251028413
1772556577020112000,0.12211181640625,-0.6593085030856677,0.1522733966644759,-0.3273767041234797,-0.11087281421389097,0.9260680851153975,-0.10970485710351513,0.36169566634417466
1772556577030096000,0.132095947265625,-0.660150333395526,0.15141457666577757,-0.32793196719235934,-0.11301336311461746,0.92590511012677,-0.11060699270112886,0.36070526188464547
1772556577040081000,0.142080810546875,-0.6591751147118738,0.15205733857891326,-0.327576801867777,-0.1143426837378773,0.92582859626952,-0.11141514208313354,0.3624350011462899
1772556577050065000,0.15206494140625,-0.6572329096378023,0.15408669796809457,-0.3267132554583569,-0.11495263820984694,0.9257015818084627,-0.11221510974484585,0.3667687082832112
1772556577060049000,0.162048828125,-0.6550375551767809,0.15703038708869407,-0.32568529638857346,-0.11502025228023965,0.9254729829651251,-0.11300537949179053,0.3728414633274304
1772556577070033000,0.172032958984375,-0.6530564344028206,0.16034968049654985,-0.324713056756611,-0.11459859054838052,0.9251628291459352,-0.11367953645556865,0.3795748215072907
1772556577080017000,0.182016845703125,-0.6516591199132077,0.16361995566225487,-0.3239568202602786,-0.11355457179263487,0.9248074268500759,-0.1140684204092666,0.3860589788184548
1772556577090000600,0.192000732421875,-0.6511712966351852,0.16657347574780043,-0.32355856580565556,-0.11178480354662743,0.9244195949409967,-0.1140687742528039,0.3917251202562469
1772556577099984600,0.201984619140625,-0.6517054593076381,0.16906019448052115,-0.3235604388481114,-0.10916636230472844,0.9240269812463063,-0.11358502195059013,0.396221781460876
1772556577109970000,0.211969970703125,-0.6531071022285161,0.17103003443829234,-0.32388297928389675,-0.1055938108855497,0.9236800347048777,-0.11253380526557206,0.3993826211254547
1772556577119953700,0.22195361328125,-0.6549565821836143,0.1724679942413971,-0.3243295327627205,-0.101006448583539,0.92346118755011,-0.11083559572886603,0.401098085996074
1772556577129937700,0.231937744140625,-0.6567588399355487,0.173334735079472,-0.32468518680763647,-0.09551152987832155,0.9234537647464984,-0.10847859473684644,0.4012572225915288
1772556577139921700,0.241921630859375,-0.6580618771923744,0.17356472624556005,-0.3247724946581903,-0.08939713265841308,0.9237205757919662,-0.10553884786022061,0.39976604793861176
1772556577149905700,0.25190576171875,-0.6584694481557578,0.1730859304522147,-0.3244652493691317,-0.08324826298527929,0.924288117758814,-0.10225030960591919,0.39663403396935526
1772556577159889700,0.2618896484375,-0.6577639142366039,0.17187857197424453,-0.3237315211472794,-0.07783844080442945,0.9251259278509636,-0.09898345784589713,0.3920749955994937
1772556577169874700,0.271874755859375,-0.655932706133816,0.16996608618231115,-0.32262491003210053,-0.07390748210511332,0.9261660102190322,-0.09613099288823876,0.38640630874666854
1772556577179858700,0.281858642578125,-0.6532048965629191,0.16751051313149035,-0.32126236723436585,-0.07171680155167712,0.9273140926211675,-0.09391147136031158,0.3800965843763341
1772556577189842700,0.2918427734375,-0.6497707639535822,0.1648809686428874,-0.3196846539854812,-0.0708952598655512,0.9284935835295701,-0.0922803834689874,0.3738294661912205
1772556577199826700,0.30182666015625,-0.6457350440030327,0.16242550461921446,-0.31788417093236687,-0.07091799180457739,0.9296609473028667,-0.09109500231290824,0.3681785180114855
1772556577209810700,0.311810791015625,-0.641167877728291,0.16036298754734576,-0.31585158745272746,-0.07134401544173527,0.9307977069851653,-0.0902067164962881,0.36346486824978835
1772556577219794700,0.321794677734375,-0.6361794499815373,0.15878466612988443,-0.31361098749442007,-0.07184514758543466,0.93189484677633,-0.0894846763291319,0.35977962840325156
1772556577229778700,0.33177880859375,-0.6309542441697071,0.15769187709454216,-0.3112292547066795,-0.0721554147835658,0.9329432713332239,-0.08880640368265728,0.3570517548810955
1772556577239763700,0.341763671875,-0.625602730270709,0.15691254348978376,-0.30874994218524354,-0.07209812827358866,0.9339710867556558,-0.08803316105436272,0.3548652607638934
1772556577249747700,0.351747802734375,-0.6202562079897679,0.15624030921484527,-0.30623412257968813,-0.07160171989981615,0.9350015824557407,-0.08707324292204646,0.3527709782178029
1772556577259731700,0.361731689453125,-0.6150284763377176,0.15549330379098797,-0.3037463121494611,-0.07075929265589392,0.9360429205889341,-0.08592800941399747,0.35042546260000923
1772556577269715700,0.3717158203125,-0.6101096074078215,0.1545245461746862,-0.3014008538374296,-0.06986886537507342,0.9370708449151613,-0.0847234153097713,0.34763189358741575
1772556577279699700,0.38169970703125,-0.6056610899787812,0.15331432665033745,-0.2992901079587845,-0.06914750495917373,0.9380482104323925,-0.08358064979530426,0.3444320967129283
1772556577289683700,0.39168359375,-0.6017990846629824,0.15198210024946432,-0.2974679727063464,-0.06861809652533117,0.9389346767650717,-0.08255835759045073,0.3410952700634531
1772556577299667700,0.401667724609375,-0.5984752636859999,0.1507035170738395,-0.29590555508205085,-0.06823509707562547,0.9397108882796533,-0.08168098799845738,0.33797272795055766
1772556577309652700,0.41165283203125,-0.5955772354514868,0.14965434999140334,-0.29455041626798434,-0.06803863128462927,0.9403621469831966,-0.0810105691585043,0.335437126752721
1772556577319636700,0.42163671875,-0.592978871193511,0.14903813334506746,-0.2933366016955784,-0.06797590504776771,0.9408773286126263,-0.08056797084235615,0.3338895755218789
1772556577329620700,0.431620849609375,-0.5906662055626479,0.14901934433126998,-0.2922494308221987,-0.0679629244059554,0.9412367139315865,-0.08035557547997334,0.3336487104706978
1772556577339604700,0.441604736328125,-0.588621089302404,0.1497258271102678,-0.29126305800834457,-0.06778223757885936,0.9414353932656112,-0.08029565261923419,0.3349147953264392
1772556577349589000,0.451589111328125,-0.5868245826880136,0.15119803174586624,-0.29036124669287294,-0.0673478906189765,0.941473875552002,-0.0803522539895361,0.3377450221050119
1772556577359573000,0.461572998046875,-0.585257063493675,0.1533488666772612,-0.2895405004064011,-0.06673676535559987,0.9413629958688629,-0.08053589292172197,0.3419774642773128
1772556577369557800,0.471557861328125,-0.5838895240354406,0.1560521669937464,-0.28879537910580116,-0.06605493236094317,0.9411198132829542,-0.08086034872881841,0.347376049839502
1772556577379541800,0.481541748046875,-0.5826983926766324,0.15921512437150442,-0.28810678753349933,-0.06519886633762316,0.9407680623239029,-0.08124277893307157,0.3537117991852691
1772556577389526000,0.491526123046875,-0.5816642448934185,0.16270847393363808,-0.2874490002792009,-0.06395267655808369,0.940346406163591,-0.08153301651765854,0.36064501303895335
1772556577399510000,0.501510009765625,-0.5807104543490624,0.16630424534642654,-0.28678433404667036,-0.06226795771269821,0.9399114869693744,-0.08163307348023152,0.36767276977842633
1772556577409494000,0.511493896484375,-0.5797933048144678,0.16981088976424577,-0.2861101837158742,-0.0603359200147667,0.9394943948929574,-0.0815813767712215,0.37444418628906223
1772556577419478000,0.52147802734375,-0.5789131877252934,0.1730837089130524,-0.2854533896935478,-0.05843697201134016,0.9391056304925236,-0.08147972810771091,0.38073732947506017
1772556577429462800,0.531462890625,-0.5780845601296748,0.17601631209154303,-0.28485808031488546,-0.0569629128909249,0.9387395532495566,-0.0814991600663107,0.38644539837221065
1772556577439447000,0.541447021484375,-0.5773972086200251,0.17847630397496556,-0.28441362710771945,-0.05638687290255547,0.9383791459551837,-0.08185201819614506,0.39143637871828946
1772556577449431000,0.55143115234375,-0.5768769867366417,0.18044959586218054,-0.2841660766635327,-0.05704919083778427,0.9380013375083801,-0.08271083711803572,0.3957834070928059
1772556577459415000,0.5614150390625,-0.5766488478271103,0.18197456415304886,-0.28416979501978723,-0.058872896526759956,0.937585571228217,-0.08406046188565165,0.3995549003347361
1772556577469399000,0.57139892578125,-0.5769164379020992,0.1830894552580579,-0.28449704062428427,-0.06158363020681711,0.9371121911481115,-0.08579371912312403,0.40276853861787176
1772556577479382800,0.5813828125,-0.5777785612260502,0.18380993809151028,-0.28516663671678716,-0.0648705132323689,0.9365846481513086,-0.08776791215980013,0.40537575844417933
1772556577489366800,0.59136669921875,-0.5791846857885917,0.1842689850937729,-0.2861088654626326,-0.0682617502846737,0.9360164259155362,-0.08977673878083457,0.40751541508095934
1772556577499352000,0.60135205078125,-0.5808366445099024,0.1847224088834981,-0.2871376078906679,-0.07131662447770096,0.9354314022319712,-0.09163910713804124,0.40957155104999593
1772556577509335800,0.611335693359375,-0.5823560099334227,0.18549762176219936,-0.2880390819042382,-0.07371565631656866,0.9348416540022004,-0.09324793333394993,0.412106006821739
1772556577519319800,0.62131982421875,-0.5833439938284892,0.18702499105768625,-0.2885876584326776,-0.075140010027177,0.9342398003668938,-0.0945240380804215,0.4158955732121128
1772556577529303800,0.6313037109375,-0.5834323413394925,0.18962917561842024,-0.28858934755524035,-0.07545446705599795,0.9336196587546983,-0.09545291454792662,0.4215513048270376
1772556577539287800,0.641287841796875,-0.5825713113515376,0.19338432789028778,-0.2880122515634916,-0.07464514788850246,0.9329670993774883,-0.09604044404846565,0.4292226367521481
1772556577549271800,0.651271728515625,-0.581065396737914,0.19782876486769085,-0.2870523629442997,-0.07324317494289025,0.9322885762137619,-0.09645108283384661,0.438122470670171
1772556577559255800,0.661255859375,-0.5790929109742042,0.2022428900973215,-0.28587542996409665,-0.07193604813911478,0.9316624089738539,-0.09684113342900062,0.44694561541555555
1772556577569240800,0.67124072265625,-0.5766942331926199,0.20578045011273247,-0.28460677683966484,-0.07150987707129781,0.9312212100606131,-0.09736690373268887,0.45412570498489746
1772556577579224800,0.681224853515625,-0.5739836855757453,0.20746727386675182,-0.2834467342267688,-0.07305313659860362,0.9311012670727719,-0.09831394128570364,0.45791582547216314
1772556577589208800,0.691208740234375,-0.5715066560565891,0.2063562157146207,-0.2827845662232064,-0.07762659493646205,0.9313678019182866,-0.10002003420211433,0.4566627777563916
1772556577599192800,0.70119287109375,-0.5700227459472612,0.20204312944213454,-0.28298007693684585,-0.08545166629982315,0.9319750090399,-0.10258438995960958,0.44965735168770193
1772556577609176800,0.7111767578125,-0.5699190728479046,0.19487603448764515,-0.2840919294893898,-0.0959628543211139,0.9327948591315416,-0.10587260860050192,0.43754148397416903
1772556577619160800,0.721160888671875,-0.5711436744336621,0.18590230262795898,-0.2858871825388058,-0.10783437582253436,0.9336587630939901,-0.10949934645300549,0.4221772930205548
1772556577629145900,0.731145751953125,-0.5730580614838571,0.1766975479687855,-0.287865784410039,-0.11939435543576346,0.9344232402570821,-0.1129796552426033,0.4063580076963093
1772556577639129900,0.7411298828125,-0.5746051076925596,0.16898986069626498,-0.2894068703658202,-0.12903382670597344,0.9350194014315673,-0.11586580996502559,0.3931308728456368
1772556577649113900,0.75111376953125,-0.5750241940289224,0.16435914540207155,-0.2900938390360204,-0.1352757512028658,0.9353930501871539,-0.11777752146719066,0.385274869735241
1772556577659097900,0.761097900390625,-0.5740428553749304,0.1634922829274393,-0.28985225017850563,-0.1379982976116937,0.935487809347915,-0.11882149830343955,0.3841502265128372
1772556577669081900,0.771081787109375,-0.5716899127398589,0.16615271901971138,-0.2887776684650806,-0.13796506970837336,0.9352883691487389,-0.11931611827295777,0.38948611936846733
1772556577679065900,0.78106591796875,-0.568314628813424,0.17136447294154641,-0.28708907026007363,-0.13609162351852105,0.9348475599507071,-0.11947397413247551,0.3995443962799754
1772556577689049900,0.7910498046875,-0.5644108071259898,0.1779472637565343,-0.2850375889655818,-0.13298356045902773,0.9342661375048994,-0.11931072659567252,0.41208023313905434
1772556577699035000,0.801034912109375,-0.5604880017515204,0.18486775155958074,-0.28286106765198554,-0.12890174499451618,0.933658800091218,-0.1187213431353506,0.425054132494018
1772556577709019000,0.811018798828125,-0.5569711676563971,0.19129132672235208,-0.28078285743224385,-0.12422168140355656,0.9331190939360232,-0.1177172811291107,0.43686520741151647
1772556577719003000,0.8210029296875,-0.5541463391554697,0.1967192058501282,-0.278966945518509,-0.11922978944415788,0.9327067632861561,-0.11634894209080704,0.44657358958214827
1772556577728987000,0.83098681640625,-0.5522703446934994,0.20083308945574563,-0.2775894383052349,-0.11438900984793672,0.9324325149177468,-0.11480316526065426,0.4536651708872239
1772556577738971000,0.840970947265625,-0.5515134555795355,0.20347897607233964,-0.2768014957345144,-0.11027381933595463,0.9322702425241675,-0.11335523792996909,0.4579927222467658
1772556577748955000,0.850954833984375,-0.5519190354823444,0.204685096229002,-0.27665762994473886,-0.10710166568609876,0.9321970036251234,-0.11213087208056857,0.4596755835178813
1772556577758940000,0.86093994140625,-0.5534511526439789,0.20468845812471567,-0.2771312723535517,-0.10472075444499836,0.9321774372846169,-0.11111288644135409,0.4591626433127918
1772556577768923600,0.870923583984375,-0.5559249803806946,0.20387175501701044,-0.2780887141390011,-0.1026697889093354,0.9321859197851519,-0.11014759660116914,0.45710743800817527
1772556577778907600,0.88090771484375,-0.5590928239238729,0.20259270195123988,-0.2793688953094075,-0.10052366357194926,0.9322068398675034,-0.10908507974273304,0.4541143107175942
1772556577788892000,0.890891845703125,-0.5626298209304272,0.2010445764095612,-0.2808180587376982,-0.09827389597821547,0.9322407052822883,-0.10793263377663319,0.45055225124786513
1772556577798876000,0.9008759765625,-0.5663227592472687,0.19936138065670908,-0.28234917270968163,-0.09605941823156615,0.9322735654110673,-0.10677057976851259,0.44672235831314483
1772556577808860000,0.91085986328125,-0.5700150930794002,0.19762971442855964,-0.283904492277664,-0.09405091916590994,0.9322929371529647,-0.10569060318764613,0.44284266655334953
