time,seconds_elapsed,z,y,x
1772556491025275400,0.086275390625,-9.1160373873353,-3.5547044056773185,-0.6575145721178501
1772556491035259400,0.09625927734375,-9.112803812241554,-3.558211244754493,-0.6828777075637131
1772556491045243400,0.106243408203125,-9.115974843493104,-3.5424645173072813,-0.7213397593617439
1772556491055226400,0.116226318359375,-9.125352328169345,-3.5068519366562363,-0.7748004967186599
1772556491065210400,0.12621044921875,-9.139025464212894,-3.455135777944326,-0.8429919894132762
1772556491075194400,0.1361943359375,-9.153682935118674,-3.395589948520064,-0.9221958745095878
1772556491085178400,0.146178466796875,-9.1651810652107,-3.341250747828185,-1.0029381481543183
1772556491095162400,0.156162353515625,-9.169698834896087,-3.3069793526530264,-1.072797427930683
1772556491105146400,0.166146484375,-9.164875360262393,-3.3043729695469137,-1.1209669270116835
1772556491115130400,0.17613037109375,-9.149881204748153,-3.3392066747799514,-1.1400671296052634
1772556491125113600,0.186113525390625,-9.125599580928682,-3.4073674800753593,-1.1329916382610796
1772556491135097300,0.196097412109375,-9.094820996305346,-3.4965360020861027,-1.1085382380712776
1772556491145081300,0.206081298828125,-9.06142784526944,-3.5926886838957666,-1.0740095071341842
1772556491155065300,0.2160654296875,-9.029360389879345,-3.683795480492711,-1.0347413265850394
1772556491165049300,0.22604931640625,-9.001643530914187,-3.762023214033246,-0.9939745780412107
1772556491175033300,0.236033447265625,-8.979996931773425,-3.8237332357540725,-0.9534680878687649
1772556491185016300,0.246016357421875,-8.965265811109543,-3.867305835498869,-0.9156073629647493
1772556491195000300,0.256000244140625,-8.958140489274262,-3.8914275925815103,-0.8825511887982487
1772556491204984300,0.265984375,-8.958995060276985,-3.895796309185028,-0.8541468590255826
1772556491214968300,0.27596826171875,-8.967274812844396,-3.8818659835100173,-0.8303522150054573
1772556491224952600,0.28595263671875,-8.981686784556507,-3.852665900249779,-0.8103424963515251
1772556491234936800,0.295936767578125,-8.999993425619602,-3.813286952802539,-0.7933123049650341
1772556491244919600,0.30591943359375,-9.019809302201866,-3.769296127645671,-0.7783519055899232
1772556491254903600,0.315903564453125,-9.039267451387643,-3.7256112996980546,-0.7627927366040647
1772556491264887600,0.325887451171875,-9.056957421857119,-3.6860464742898937,-0.744965257360041
1772556491274871600,0.33587158203125,-9.071683281823992,-3.6539798956826326,-0.7234517100144178
1772556491284855600,0.34585546875,-9.082816085734963,-3.63126040661335,-0.6977012557514012
1772556491294839600,0.355839599609375,-9.090584966170788,-3.6174317877471447,-0.6677114103529602
1772556491304823600,0.365823486328125,-9.095407856282591,-3.611072481848299,-0.6356803414504975
1772556491314806800,0.375806884765625,-9.097785691329836,-3.6104309690743683,-0.6045426777238025
1772556491324790800,0.385790771484375,-9.098436264193058,-3.613444763937592,-0.5760737582823261
1772556491334774800,0.39577490234375,-9.097992027556895,-3.618527474029362,-0.5506215563135222
1772556491344758800,0.4057587890625,-9.097006523650885,-3.624309272301197,-0.5284307307608426
1772556491354742500,0.415742431640625,-9.09572700523436,-3.6300878557026386,-0.5104860183453187
1772556491364726500,0.4257265625,-9.094625181472301,-3.6346789828851818,-0.4972845914667472
1772556491374710500,0.43571044921875,-9.0937863925606,-3.6377471382841464,-0.49012686519920823
1772556491384693500,0.445693603515625,-9.093062169939278,-3.6394317303702235,-0.49106195409223435
1772556491394677800,0.455677734375,-9.092338531839847,-3.639722530010342,-0.5021751034546643
1772556491404661800,0.465661865234375,-9.091429600301385,-3.6392078584864733,-0.5219800202514976
1772556491414645800,0.475645751953125,-9.090297381401061,-3.6381440286472437,-0.5484348599242046
1772556491424629800,0.485629638671875,-9.088846598070859,-3.637233635804057,-0.5777373806456103
1772556491434613800,0.49561376953125,-9.086668084987997,-3.63783364752382,-0.6074679905859753
1772556491444596500,0.505596435546875,-9.083018914830683,-3.6420240849509833,-0.636250615619123
1772556491454580500,0.51558056640625,-9.077118166354298,-3.652044835966825,-0.6624792818531393
1772556491464564500,0.525564453125,-9.068318773826956,-3.6698441120296716,-0.6842703309658914
1772556491474548500,0.535548583984375,-9.056024524921177,-3.6967467320024965,-0.7020420614346862
1772556491484532500,0.545532470703125,-9.04033829548955,-3.7321661281689997,-0.7166629266571253
1772556491494516700,0.555516845703125,-9.021904228654503,-3.7740114657297728,-0.7297009796675294
1772556491504500700,0.565500732421875,-9.001983722653984,-3.8190669975087044,-0.7412193488299846
1772556491514483700,0.575483642578125,-8.982454846319555,-3.862984757429361,-0.7504938845884055
1772556491524467700,0.5854677734375,-8.965187485176324,-3.9017067022725938,-0.756629756994918
1772556491534451700,0.59545166015625,-8.951677430739998,-3.9319352517977353,-0.7600915878865867
1772556491544435700,0.605435791015625,-8.942988512849807,-3.951329688097536,-0.7617972958259284
1772556491554419500,0.61541943359375,-8.93889978223145,-3.96055461256057,-0.7618797864776105
1772556491564403500,0.625403564453125,-8.9382112154454,-3.962518313848972,-0.7597445280145854
1772556491574386700,0.63538671875,-8.939092089933157,-3.961371189640462,-0.7553532342530787
1772556491584370700,0.64537060546875,-8.939695901045203,-3.9612811732694504,-0.74864613782987
1772556491594354700,0.655354736328125,-8.938175559610128,-3.966638608649373,-0.738364397790283
1772556491604338700,0.665338623046875,-8.933143410661817,-3.98062241807729,-0.7238657707080245
1772556491614322700,0.67532275390625,-8.924178598439694,-4.003442737172544,-0.7084260633833706
1772556491624306700,0.685306640625,-8.912778668025135,-4.0310634422868485,-0.6951881769519299
1772556491634290700,0.695290771484375,-8.901220332178474,-4.058528372317553,-0.6833839765854179
1772556491644273400,0.7052734375,-8.891466415405272,-4.08176107160598,-0.6718886960376054
1772556491654257400,0.71525732421875,-8.88511090889871,-4.097318706221878,-0.6611863924983888
1772556491664241700,0.72524169921875,-8.884341093569994,-4.099988802213967,-0.6549463290650397
1772556491674225700,0.7352255859375,-8.890952620664239,-4.085763292984664,-0.6541275600280613
1772556491684209700,0.745209716796875,-8.905583788084984,-4.052952910272777,-0.6591974106382579
1772556491694193700,0.755193603515625,-8.927153230336309,-4.003522232149541,-0.6694288087300956
